"0_x","0_y"
0,397.4187176,
1,398.4197217,
2,399.4415151,
3,399.1226907,
4,398.8703233,
5,399.5149704,
6,400.1181749,
7,400.4884431,
8,400.2344138,
9,400.2605286,
10,400.6895497,
11,400.7165677,
12,400.798886,
13,400.8465019,
14,401.0029768,
15,401.0273965,
16,400.9687821,
17,401.1756818,
18,401.5518752,
19,401.7396331,
20,401.7798873,
21,401.9406496,
22,401.6429684,
23,401.3707096,
24,400.8055088,
25,400.7100258,
26,401.1805955,
27,400.7421863,
28,400.7627736,
29,401.6428983,
30,403.1122879,
31,403.644735,
32,403.3563902,
33,403.7992578,
34,403.9569775,
35,404.4996991,
36,404.4294757,
37,403.9719043,
38,403.6796703,
39,403.3425736,
40,403.7052005,
41,403.1036595,
42,402.686505,
43,402.3577036,
44,402.4557942,
45,403.186791,
46,403.5422688,
47,403.8007404,
48,403.6735745,
49,403.9358921,
50,404.3332568,
51,404.1187929,
52,403.1012397,
53,402.8057798,
54,402.7060474,
55,402.5409385,
56,402.5450634,
57,402.6094381,
58,401.6003296,
59,400.8160447,
60,401.6415889,
61,401.9019687,
62,401.5554072,
63,401.7380321,
64,402.3164275,
65,402.4080344,
66,402.2035506,
67,401.9380077,
68,401.4438713,
69,400.3022416,
70,400.1053208,
71,400.3135005,
72,374.9365116,
73,373.6127791,
74,373.5369369,
75,398.5010291,
76,399.6076916,
77,371.2907023,
78,401.0364079,
79,401.6369119,
80,401.1921341,
81,402.0472033,
82,402.4578031,
83,402.8223747,
84,403.1601797,
85,402.7453063,
86,402.0401607,
87,401.1403907,
88,400.3009089,
89,399.4193692,
90,396.4247436,
91,395.4407393,
92,394.2929308,
93,392.6010274,
94,390.3249263,
95,386.2915875,
96,384.8001153,
97,383.0479398,
98,381.8311136,
99,380.2669578,
100,380.1608941,
101,380.5138472,
102,379.4255538,
103,376.3886394,
104,375.8817257,
105,375.8374313,
106,374.4917688,
107,373.0132791,
108,369.647273,
109,367.8909118,
110,367.8283288,
111,367.7677416,
112,367.9517553,
113,367.4919425,
114,368.4884469,
115,370.2365789,
116,369.4909162,
117,368.1361209,
118,367.3565731,
119,367.154601,
120,367.1406239,
121,366.5204858,
122,365.995105,
123,365.8206455,
124,365.9880149,
125,366.4135549,
126,344.6897994,
127,344.2058918,
128,342.7027814,
129,363.1710547,
130,362.2333698,
131,340.2296229,
132,335.7923914,
133,335.2061792,
134,333.0825012,
135,331.7531975,
136,348.7220072,
137,346.9308,
138,344.5589562,
139,340.6689939,
140,336.2665462,
141,334.2844703,
142,332.6331064,
143,311.9572657,
144,329.0648748,
145,324.9419392,
146,322.8554191,
147,320.5372593,
148,318.839552,
149,318.0885465,
150,316.2818658,
151,314.7307704,
152,313.1565935,
153,310.9590844,
154,309.562349,
155,309.1091492,
156,308.2892825,
157,306.6439539,
158,305.5075389,
159,303.7349483,
160,302.9976695,
161,298.6875772,
162,297.2450325,
163,295.5248591,
164,292.8412212,
