"Species","Nesting","mean_sum_move_sec","mean_sum_pause_sec","mean_speed_move","mean_speed_move_norm","mean_speed","mean_speed_norm"
"Cop_formosanus","CP",3365.744,220.648,12.1861247711143,2.52582690517836,12.2893458558597,2.54741911103982
"Hod_sjostedti","MP",3355.576,231.4,21.1291313919198,1.68654835445153,21.2884455125577,1.69900129735292
"Neo_sugioi","OP",2600.264,935.368,5.32970912193521,0.568885682031581,5.75111363341566,0.612746870655703
"Odo_formosanus","CP",3128.752,447.288,14.8183657964659,3.64641127181323,15.0827353925388,3.71335793817614
"Zoo_nevadensis","OP",2958.136,606.768,11.384800502792,0.99986188306019,11.6934742629052,1.02739866508966
