"0_x","0_y"
0,376.2037925,
1,375.1031788,
2,373.9727495,
3,373.4690213,
4,373.643952,
5,374.5326162,
6,375.3512208,
7,375.8183321,
8,375.8973561,
9,376.774817,
10,377.2178442,
11,377.9197713,
12,378.1872681,
13,377.9596686,
14,376.5233485,
15,375.3394379,
16,375.2637955,
17,374.6085326,
18,374.0521624,
19,372.8281782,
20,371.8640166,
21,370.7269337,
22,370.1100327,
23,369.8383731,
24,369.4765643,
25,370.1054728,
26,370.1721806,
27,370.3659906,
28,370.7341215,
29,370.6683699,
30,371.5111856,
31,372.4330377,
32,373.6421995,
33,374.4376382,
34,375.816625,
35,377.0893848,
36,377.7732146,
37,378.6061174,
38,379.3787904,
39,379.8507901,
40,380.7918343,
41,381.333333,
42,381.5571218,
43,381.2310027,
44,380.2725259,
45,379.4379975,
46,378.680174,
47,377.734643,
48,376.9145276,
49,376.2045034,
50,375.8373106,
51,375.4332404,
52,373.738396,
53,372.5445632,
54,372.7325169,
55,372.0814756,
56,372.0833015,
57,372.9580136,
58,373.4445107,
59,374.1306201,
60,374.9565761,
61,375.2216579,
62,376.1184432,
63,377.0681107,
64,377.591744,
65,377.2737303,
66,376.4373686,
67,375.0725233,
68,374.9427182,
69,374.4468273,
70,373.5819134,
71,372.7492871,
72,371.1387418,
73,368.9102286,
74,367.3962684,
75,367.0529558,
76,366.135484,
77,366.0690399,
78,365.4258689,
79,364.1614933,
80,363.4209578,
81,363.9033111,
82,364.5297987,
83,364.6007521,
84,365.4214936,
85,365.9377021,
86,364.9013582,
87,364.1620974,
88,364.0726993,
89,363.7434,
90,363.872643,
91,364.4398489,
92,364.7423803,
93,363.9444735,
94,363.9399007,
95,364.054528,
96,364.1160621,
97,364.8456745,
98,365.68942,
99,366.136096,
100,365.6417663,
101,364.831373,
102,364.108499,
103,364.0633649,
104,364.1029889,
105,364.0827394,
106,363.1675327,
107,361.7989705,
108,360.2440634,
109,359.4853284,
110,358.665408,
111,357.68107,
112,357.4098394,
113,356.787691,
114,355.1239209,
115,353.7699795,
116,353.6793078,
117,352.9477834,
118,351.9019992,
119,350.6668327,
120,350.285764,
121,348.4950725,
122,346.5570918,
123,344.1823685,
124,343.5756964,
125,343.2173542,
126,342.7585237,
127,342.8858331,
128,343.2496932,
129,342.8438745,
130,343.2877308,
131,344.932136,
132,346.4564114,
133,346.9652155,
134,348.3741199,
135,349.4206938,
136,350.4609859,
137,352.2930698,
138,354.3350835,
139,355.0869902,
140,356.4048251,
141,358.3027866,
142,359.6088328,
143,360.5197367,
144,361.5354314,
145,363.6893619,
146,365.1909212,
147,366.2412754,
148,366.6954614,
149,366.8827971,
150,366.563676,
151,367.0620027,
152,367.4862514,
153,368.0916993,
154,368.4543155,
155,368.238816,
156,366.8318271,
157,365.7248728,
158,364.8487741,
159,364.4940993,
160,364.1105686,
161,363.7010638,
162,362.9093231,
163,361.8751208,
164,361.1807303,
165,361.5474957,
166,362.0018388,
167,361.7941302,
168,361.261329,
169,360.2346794,
170,359.2614816,
171,358.4553377,
172,356.493619,
173,355.1981542,
174,354.7721255,
175,355.1667288,
176,355.0224532,
177,354.90897,
178,354.6308426,
179,354.687393,
180,353.0702711,
181,352.5230362,
182,352.7874379,
183,352.9501567,
184,353.9454243,
185,354.3152008,
186,354.479663,
187,354.5667009,
188,354.9654269,
189,355.4201351,
190,356.1405268,
191,356.8912616,
192,357.3992416,
193,357.5271769,
194,357.710624,
195,357.6731376,
196,357.6826588,
197,357.9361128,
198,358.2947122,
199,358.5971394,
200,358.7328239,
201,359.243976,
202,359.548746,
203,359.8796947,
204,360.205117,
205,360.540215,
206,360.7585958,
207,361.3057908,
208,361.497507,
209,362.4201446,
210,363.0544491,
211,363.2315481,
212,363.1255931,
213,363.2723574,
214,363.6193483,
215,363.9459713,
216,364.3953255,
217,364.4063649,
218,364.6552038,
219,364.8281988,
220,364.867225,
221,365.0332289,
222,365.25581,
223,365.4916488,
224,365.828323,
225,366.2172157,
226,366.5195042,
227,367.428917,
228,368.4339273,
229,368.8581873,
230,369.4457556,
231,370.1575862,
232,370.799668,
233,371.2447262,
234,371.3811829,
235,371.3110999,
236,370.8721212,
237,370.3866954,
238,370.0133327,
239,369.3158408,
240,368.7855105,
241,368.5258857,
242,368.1243972,
243,367.7533926,
244,367.5013491,
245,367.5923568,
246,367.5759307,
247,367.5062413,
248,366.7927491,
249,365.5826734,
250,364.8768094,
251,364.432278,
252,364.0218925,
253,363.8347617,
254,362.9315761,
255,362.0528361,
256,362.3772726,
257,362.11258,
258,361.6241578,
259,360.481232,
260,359.4861679,
261,359.1786424,
262,359.2033794,
263,359.7389679,
264,360.6020893,
265,361.3748805,
266,362.6033685,
267,363.2873529,
268,364.4258902,
269,366.6612578,
270,368.9007165,
271,370.1750192,
272,372.0590235,
273,374.0919997,
274,375.0245283,
275,375.5001513,
276,376.154804,
277,376.1226315,
278,376.0926563,
279,375.7345284,
280,375.1139732,
281,374.8362394,
282,374.0677168,
283,374.0024831,
284,374.0752743,
285,374.3146843,
286,374.4271141,
287,374.6823502,
288,375.4607239,
289,375.8912904,
290,375.9908862,
291,376.3753569,
292,376.9190269,
293,377.2798195,
294,377.068803,
295,376.9505933,
296,377.2227041,
297,377.3232556,
298,377.3921661,
299,377.8027972,
300,377.6709354,
301,377.6809985,
302,377.6308414,
303,377.3258893,
304,377.2725309,
305,376.9580781,
306,377.0843181,
307,377.2565017,
308,377.7039484,
309,378.1500174,
310,378.1138996,
311,377.9607245,
312,378.6993533,
313,378.9139193,
314,379.0725869,
315,379.0764019,
316,379.0695743,
317,379.3394802,
318,379.4328451,
319,379.6255077,
320,379.6853092,
321,379.6703753,
322,380.0302851,
323,380.2505544,
324,380.7325267,
325,381.4941647,
326,381.7124229,
327,381.9012879,
328,382.2456885,
329,382.2355862,
330,382.8839369,
331,383.593468,
332,383.9951713,
333,384.4170209,
334,384.3469371,
335,385.1773442,
336,386.0077324,
337,386.0952523,
338,386.5421657,
339,386.8489479,
340,386.8620161,
341,386.5492339,
342,386.317719,
343,386.2241182,
344,385.5017774,
345,384.553937,
346,383.7201496,
347,383.0389556,
348,382.69422,
349,382.7807343,
350,382.1280256,
351,382.2265393,
352,382.2083785,
353,382.0429385,
354,382.4047304,
355,382.1957754,
356,382.3482916,
357,382.6964596,
358,382.5165359,
359,382.1779299,
360,381.5340414,
361,381.3174904,
362,381.363458,
363,381.0141181,
364,381.0836497,
365,381.4361969,
366,381.5944187,
367,382.1619903,
368,382.5956511,
369,383.4092149,
370,383.3807246,
371,383.3685223,
372,383.7579547,
373,384.6578093,
374,385.3404856,
375,386.0003456,
376,386.1073181,
377,386.0462428,
378,386.3441834,
379,386.5396027,
380,386.7712427,
381,386.4883818,
382,386.0753074,
383,385.8250726,
384,385.6250214,
385,385.6232572,
386,385.4943297,
387,385.0755272,
388,384.5982776,
389,383.9982536,
390,383.2074406,
391,382.802023,
392,382.5931954,
393,382.0117976,
394,381.7672534,
395,381.7127149,
396,381.5629748,
397,381.4445927,
398,381.0277479,
399,380.709684,
400,380.6533574,
401,380.80181,
402,380.8321561,
403,381.0178126,
404,380.5573599,
405,380.4809688,
406,380.4786133,
407,380.3106151,
408,380.5284303,
409,380.6670533,
410,380.8383138,
