position,x0,y0
0,251.77083333333331,723.0833333333333
1,249.62962962962962,717.7407407407406
2,249.17857142857142,715.1785714285714
3,247.9,709.5166666666667
4,246.69354838709677,706.8387096774194
5,243.96666666666667,702.5833333333334
6,243.71875,698.203125
7,242.85245901639345,692.9672131147541
8,241.29629629629628,689.9444444444445
9,237.84,683.4
10,237.4642857142857,680.7678571428571
11,236.45762711864407,673.8305084745763
12,234.62745098039215,670.0784313725491
13,233.1206896551724,664.4655172413793
14,231.68627450980392,659.6862745098039
15,231.14814814814812,655.6111111111111
16,228.14285714285714,651.7142857142857
17,227.53488372093022,648.2790697674418
18,225.0888888888889,640.6
19,223.66666666666666,637.974358974359
20,220.41666666666666,632.2916666666666
21,219.63265306122446,629.0612244897959
22,218.22916666666666,623.8333333333333
23,216.16666666666666,621.9761904761905
24,213.21052631578945,616.7631578947368
25,213.18421052631578,613.7894736842105
26,211.8709677419355,609.9677419354839
27,211.23684210526315,607.078947368421
28,210.0,601.6315789473684
29,209.44444444444443,600.2777777777777
30,208.89743589743588,594.7179487179487
31,208.025,591.15
32,206.7222222222222,585.1111111111111
33,205.94594594594597,580.4864864864866
34,205.35135135135135,576.5135135135135
35,204.62857142857143,572.5142857142857
36,203.7222222222222,568.0
37,203.53125,563.53125
38,202.87878787878788,560.3030303030304
39,202.71875,556.90625
40,202.06451612903226,553.8064516129032
41,202.59999999999997,547.8666666666666
42,202.37931034482753,544.5517241379309
43,203.62857142857143,542.0285714285715
44,202.85714285714286,538.2857142857142
45,203.81081081081084,534.0540540540541
46,203.91891891891893,530.0540540540541
47,203.8421052631579,527.1578947368421
48,203.52631578947367,521.2894736842105
49,204.05555555555554,517.1666666666666
50,203.7941176470588,512.7352941176471
51,203.9375,509.375
52,204.18421052631578,504.07894736842104
53,205.1315789473684,500.1578947368421
54,205.85294117647058,495.44117647058823
55,206.65789473684208,491.52631578947364
56,208.07142857142856,487.19047619047615
57,209.26666666666668,483.77777777777777
58,211.3877551020408,479.2653061224489
59,211.92592592592592,474.29629629629625
60,213.67241379310346,470.98275862068965
61,216.23076923076925,466.1346153846154
62,216.70833333333331,462.3333333333333
63,215.66666666666666,456.91666666666663
64,216.90196078431373,453.78431372549016
65,218.6346153846154,450.7307692307693
66,219.34545454545454,448.76363636363635
67,219.08620689655172,446.10344827586204
68,219.59615384615387,443.03846153846155
69,220.62264150943395,441.45283018867923
70,223.6181818181818,436.09090909090907
71,224.52830188679243,434.566037735849
72,225.89285714285714,429.8035714285714
73,227.12,427.94
74,229.17241379310346,423.2931034482759
75,230.78333333333333,420.23333333333335
76,232.98039215686273,415.1764705882353
77,234.98076923076925,413.2692307692308
78,237.52830188679243,409.1320754716981
79,238.4313725490196,405.8235294117647
80,240.16071428571428,401.48214285714283
81,242.98245614035088,397.03508771929825
82,243.68518518518516,393.18518518518516
83,244.3793103448276,391.1896551724138
84,245.15873015873015,385.4920634920635
85,246.35185185185185,382.537037037037
86,247.71186440677965,378.8135593220339
87,248.64285714285714,376.7678571428571
88,249.8148148148148,371.48148148148147
89,251.80701754385964,369.43859649122805
90,255.11666666666667,366.55
91,256.23809523809524,364.58730158730157
92,256.3709677419355,364.0
93,256.34615384615387,363.78846153846155
94,256.60714285714283,363.3392857142857
95,255.9,364.46666666666664
96,255.375,364.32142857142856
97,254.38181818181818,363.59999999999997
98,253.9607843137255,363.8235294117647
99,253.1551724137931,363.67241379310343
100,252.40384615384616,362.4615384615385
101,251.7872340425532,362.1063829787234
102,250.7659574468085,360.9574468085106
103,250.93617021276594,361.04255319148933
104,251.36734693877548,360.3265306122449
105,251.91836734693877,358.53061224489795
106,252.57407407407405,357.09259259259255
107,254.16326530612244,354.3673469387755
108,255.96296296296296,353.6111111111111
109,256.9433962264151,352.62264150943395
110,258.9259259259259,351.0
111,262.19642857142856,349.4285714285714
112,264.56363636363636,349.6909090909091
113,265.9259259259259,348.98148148148147
114,267.4181818181818,349.0181818181818
115,270.3148148148148,348.2962962962963
116,274.421875,347.53125
117,277.09375,347.078125
118,278.8333333333333,347.1333333333333
119,281.7241379310345,346.8448275862069
120,285.0612244897959,346.1224489795918
121,288.0508474576271,345.0508474576271
122,291.2131147540984,343.6393442622951
123,293.18333333333334,342.85
124,296.85,341.5
125,299.43859649122805,340.8070175438596
126,301.8666666666667,340.31666666666666
127,305.0483870967742,339.8225806451613
128,306.7368421052631,340.3333333333333
129,308.375,341.0178571428571
130,310.59999999999997,340.8909090909091
131,311.5090909090909,341.2
132,312.6551724137931,342.2413793103448
133,313.23333333333335,343.0
134,313.57142857142856,342.94642857142856
135,313.3157894736842,343.2105263157895
136,313.3157894736842,343.2105263157895
137,312.625,343.2857142857143
138,312.8148148148148,343.22222222222223
139,313.0357142857143,343.2142857142857
140,312.5,343.25925925925924
141,312.3454545454545,343.29090909090905
142,312.3454545454545,343.2181818181818
143,312.8771929824561,343.2105263157895
144,312.5,343.16666666666663
145,313.23636363636365,342.8909090909091
146,313.47457627118644,342.8813559322034
147,314.140350877193,343.0
148,314.93442622950823,343.27868852459017
149,316.0483870967742,343.61290322580646
150,317.11475409836066,343.6393442622951
151,318.95081967213116,343.8524590163935
152,322.0344827586207,344.0
153,323.8392857142857,344.07142857142856
154,325.0701754385965,344.7894736842105
155,326.8620689655172,345.3448275862069
156,329.0508474576271,346.03389830508473
157,330.76190476190476,346.66666666666663
158,332.9491525423729,347.06779661016947
159,335.10714285714283,347.10714285714283
160,336.1578947368421,347.1578947368421
161,337.89473684210526,347.17543859649123
162,338.5178571428571,347.3035714285714
163,339.58620689655174,347.3965517241379
164,340.10169491525426,346.91525423728814
165,341.33898305084745,346.49152542372883
166,341.6034482758621,346.1206896551724
167,343.3508771929824,345.7543859649123
168,344.25,345.35714285714283
169,346.11538461538464,344.61538461538464
170,346.57142857142856,344.19047619047615
171,348.4285714285714,343.44642857142856
172,349.22033898305085,343.33898305084745
173,351.31578947368416,343.05263157894734
174,354.05172413793105,343.2413793103448
175,356.4406779661017,342.8813559322034
176,358.76271186440675,342.3050847457627
177,361.4912280701754,341.859649122807
178,363.2295081967213,341.5737704918033
179,366.4237288135593,342.03389830508473
180,368.36842105263156,341.9298245614035
181,371.2280701754386,341.0175438596491
182,373.59649122807014,340.719298245614
183,376.2241379310345,339.5689655172414
