"0_x","0_y"
0,398.0214729,
1,397.5251005,
2,397.4144521,
3,396.7787809,
4,396.0989386,
5,395.7483408,
6,395.9099797,
7,395.5960169,
8,395.539695,
9,395.5673582,
10,396.2838429,
11,396.8651941,
12,396.4479327,
13,397.4237089,
14,398.2112626,
15,398.6948519,
16,399.2395959,
17,399.3203277,
18,399.1180018,
19,399.2770219,
20,399.9195376,
21,399.749334,
22,398.5989315,
23,398.6343511,
24,398.8293896,
25,398.8303755,
26,398.7095617,
27,397.2373288,
28,397.5333465,
29,397.3594611,
30,396.8286382,
31,395.8836565,
32,395.8620792,
33,395.471582,
34,394.8745195,
35,393.3916617,
36,392.9857899,
37,392.6340025,
38,391.9144567,
39,390.8082865,
40,390.2521211,
41,390.6192109,
42,390.0309988,
43,389.4912515,
44,389.1960788,
45,390.4582328,
46,391.6797787,
47,392.7071776,
48,393.6350862,
49,394.4636057,
50,394.7337141,
51,396.1446855,
52,396.5781333,
53,398.4007125,
54,398.9357771,
55,400.0073523,
56,399.7935336,
57,399.6938009,
58,400.1213782,
59,400.128718,
60,400.0792278,
61,399.9117219,
62,400.0912628,
63,400.9981853,
64,401.0144429,
65,400.8399649,
66,401.0159254,
67,401.5433869,
68,401.9519593,
69,401.4473924,
70,401.4746017,
71,401.7354252,
72,401.9606107,
73,401.5246242,
74,401.4882843,
75,401.1863229,
76,401.1063089,
77,400.6740256,
78,400.5923496,
79,400.2694723,
80,400.1887366,
81,400.5864757,
82,400.7473233,
83,400.675811,
84,400.8362075,
85,400.4087657,
86,400.9095911,
87,401.1405757,
88,401.0551148,
89,401.4928984,
90,401.3279829,
91,401.5835026,
92,401.6533781,
93,401.0182319,
94,400.9520889,
95,400.6409,
96,400.485163,
97,399.7989805,
98,399.4919758,
99,399.7240472,
100,400.1245682,
101,400.1389225,
102,399.9232231,
103,399.6235928,
104,399.4070081,
105,399.6444489,
106,399.8641621,
107,399.9435786,
108,399.601081,
109,399.4982141,
110,399.6882322,
111,399.993453,
112,399.9591637,
113,400.4895353,
114,400.2517232,
115,400.7255191,
116,400.336907,
117,400.3614796,
118,400.4407209,
119,400.6724479,
120,400.6512245,
121,400.7459076,
122,401.0139056,
123,400.7761434,
124,401.104342,
125,401.1034037,
126,400.567081,
127,400.2772188,
128,399.8557213,
129,399.385457,
130,399.0216187,
131,399.3264976,
132,398.7170721,
133,398.7696046,
134,398.4142346,
135,398.8016444,
136,399.5024625,
137,399.5720396,
138,399.5015135,
139,398.85334,
140,399.1581034,
141,399.1989337,
142,398.983696,
143,398.4440266,
144,398.385583,
145,398.5471216,
146,398.4207833,
147,398.4667201,
148,398.028777,
149,398.0330418,
150,398.647087,
151,398.5968659,
152,398.0897142,
153,398.0169146,
154,397.903506,
155,398.0368263,
156,397.3910184,
157,396.7115297,
158,397.3410773,
159,396.7761589,
160,395.36407,
161,395.2359715,
162,395.0577681,
163,395.4564647,
164,395.0110706,
165,395.2140369,
166,395.6876802,
167,396.5898532,
168,396.9889377,
169,395.8857358,
170,395.541599,
171,395.4373447,
172,395.0935002,
173,393.6028588,
174,392.8143946,
175,393.4277545,
176,393.6032312,
177,393.7937988,
