"0_x","0_y"
0,384.3330814,
1,384.2546361,
2,383.1399226,
3,382.995389,
4,382.7135705,
5,384.1430059,
6,385.1568385,
7,386.3532463,
8,387.067374,
9,385.7469873,
10,384.599118,
11,385.0549407,
12,386.0227501,
13,385.882626,
14,386.3404196,
15,385.9555172,
16,384.8515348,
17,384.8941548,
18,385.5167992,
19,387.3380893,
20,387.638926,
21,388.8086678,
22,389.3823848,
23,389.4361783,
24,390.1373573,
25,392.3446713,
26,393.9100865,
27,394.3156874,
28,394.2426632,
29,393.4209917,
30,392.7032852,
31,393.3999956,
32,393.6278328,
33,394.0551172,
34,393.2559397,
35,391.8720698,
36,391.4557287,
37,392.249784,
38,392.6355088,
39,393.2978182,
40,392.8234542,
41,392.4753715,
42,391.672348,
43,391.91386,
44,392.9530665,
45,393.3594458,
46,393.923178,
47,393.0288156,
48,392.24152,
49,391.4426643,
50,391.7870566,
51,392.2762515,
52,391.6576476,
53,390.7124227,
54,389.4965429,
55,389.5451974,
56,389.3291755,
57,389.6885821,
58,390.215491,
59,390.4244524,
60,390.1697142,
61,389.7720561,
62,390.496428,
63,390.6725081,
64,391.2542456,
65,391.0330176,
66,391.0517302,
67,390.4284812,
68,391.9049678,
69,392.6557935,
70,393.4707077,
71,392.6634991,
72,391.2553141,
73,391.4115412,
74,392.73829,
75,393.4467394,
76,393.9792477,
77,393.0429482,
78,391.2467013,
79,390.7264581,
80,389.5374129,
81,389.7226354,
82,390.3719557,
83,389.5176671,
84,388.1675838,
85,387.3887172,
86,387.2059005,
87,387.7460517,
88,388.0893914,
89,388.017504,
90,386.9207437,
91,387.06524,
92,389.1747169,
93,389.7003788,
94,390.2055954,
95,390.1441439,
96,388.5383361,
97,389.0788434,
98,391.3257703,
99,391.9595526,
100,392.1273066,
101,391.4678123,
102,390.184052,
103,388.9611332,
104,388.8353803,
105,388.5317198,
106,389.3831209,
107,388.8525083,
108,388.3116558,
109,387.5591886,
110,386.8857947,
111,388.8448859,
112,389.7580236,
113,390.8163491,
114,391.5852017,
115,391.0914238,
116,389.1267038,
117,388.5202342,
118,388.4736558,
119,388.6772708,
120,388.9431453,
121,387.5420061,
122,385.2013442,
123,384.0017148,
124,384.376464,
125,385.1559252,
126,385.8931632,
127,387.202428,
128,387.4754953,
129,386.3220102,
130,385.6053321,
131,387.9818249,
132,389.9632556,
133,391.8413912,
134,392.1684019,
135,391.4611509,
136,390.4350755,
137,388.9996013,
138,389.2773855,
139,389.4687485,
140,388.5134681,
141,387.4870235,
142,386.4368541,
143,386.1502828,
144,384.0930106,
145,380.7226623,
146,380.0034914,
147,379.5426598,
148,378.7851531,
149,378.1811904,
150,376.5148986,
151,373.3095615,
152,371.7706741,
153,369.842573,
154,370.8272805,
155,371.597274,
156,371.492004,
157,371.7845256,
158,370.7298005,
159,369.5062275,
160,372.009667,
161,373.4887151,
162,375.1309194,
163,375.8926286,
164,375.6017238,
165,376.0953291,
166,376.9307077,
167,380.565299,
168,380.3402868,
169,379.3177553,
170,378.6075667,
171,377.8710455,
172,376.7046775,
173,376.3091413,
174,377.2485241,
175,377.7383293,
176,378.2631059,
177,378.2865269,
178,378.288103,
179,379.9546619,
180,382.1392721,
181,382.7325251,
182,383.5530348,
183,383.4209876,
184,382.2751663,
185,383.6669151,
186,384.8920515,
187,384.3316392,
188,385.0974764,
189,384.9814342,
190,384.3386957,
191,383.6790238,
192,384.9631665,
193,386.724326,
194,387.2179203,
195,387.3899978,
196,385.7369301,
197,385.2815335,
198,384.7255399,
199,385.3642899,
200,384.7385663,
201,383.8402782,
202,382.9237551,
203,383.0198311,
204,382.6678536,
205,383.911913,
206,384.5623176,
207,384.7110062,
208,383.5757014,
209,382.5845557,
210,383.5468961,
211,383.9534255,
212,383.8372019,
213,383.0587048,
214,382.8756382,
215,383.1823132,
216,385.7931008,
217,385.8086799,
218,385.2192948,
219,384.235418,
220,383.7184884,
221,383.970078,
222,383.5343699,
223,384.4687604,
224,384.6036882,
225,384.1303578,
226,383.2190457,
227,383.3333635,
228,384.0548813,
229,384.2400263,
230,383.8349009,
231,383.0575773,
232,382.8641589,
233,383.1675672,
234,383.0106384,
235,383.7449835,
236,382.8890576,
237,382.3379911,
238,381.3020869,
239,383.129905,
240,382.9281133,
241,383.127961,
242,381.7241805,
243,381.678573,
244,381.728955,
245,383.1758179,
246,383.5570631,
247,383.3449735,
248,384.1593748,
249,382.869354,
250,381.0763851,
251,381.3795476,
252,382.0153345,
253,381.5047858,
254,381.3396174,
255,380.1741774,
256,380.5119277,
257,381.8884597,
258,382.8723249,
259,382.4245845,
260,381.2022422,
261,380.341717,
262,381.2824225,
263,382.2102193,
264,382.4512294,
265,382.4239674,
266,380.7993914,
267,380.4728161,
268,382.0671761,
269,382.6379554,
270,384.0668999,
271,383.4823728,
272,383.4464246,
273,384.9297575,
274,386.6471754,
275,387.1404334,
276,387.4248118,
277,386.7924065,
278,384.7298244,
279,384.5161036,
280,384.7172057,
281,384.2320352,
282,383.6467447,
283,384.3240191,
284,384.7458326,
285,383.940861,
286,382.4522856,
287,381.696125,
288,381.8409499,
289,382.7885179,
290,384.3379449,
291,384.4841258,
292,383.2970939,
293,382.1553001,
294,382.3349005,
295,382.1713206,
296,382.0719851,
297,381.5144069,
298,379.8817383,
299,378.8500204,
300,378.1776469,
301,378.7698028,
302,378.929311,
303,378.7505285,
304,377.6134821,
305,377.1530311,
306,377.7426509,
307,378.566706,
308,378.3316213,
309,378.5942534,
310,377.6143867,
311,377.6650573,
312,378.7731915,
313,380.8719171,
314,381.0659859,
315,381.0998366,
316,380.7116387,
317,380.415407,
318,380.1677727,
319,381.2948837,
320,382.1658117,
321,382.535325,
322,381.9704533,
323,380.8837898,
324,380.7056312,
325,381.2543136,
326,381.6936304,
327,381.9550826,
328,381.6343811,
329,382.5859595,
330,382.2912111,
331,382.6149726,
332,382.1079498,
333,382.7830006,
334,382.3549221,
335,382.9849645,
336,382.2348649,
337,380.8483085,
338,381.5052938,
339,382.2776716,
340,381.6069329,
341,381.8171753,
342,380.8826989,
343,382.1323876,
344,382.2870277,
345,382.093397,
346,381.3325512,
347,380.6584254,
348,379.4290402,
349,378.8869766,
350,378.8305748,
351,379.0802934,
352,378.5288705,
353,377.2973971,
354,377.2460167,
355,376.4134943,
356,374.5099211,
357,374.7161535,
358,375.2564393,
359,373.3334067,
360,370.9723284,
361,372.2989302,
362,375.3243599,
363,376.020744,
364,377.6782628,
365,378.3825997,
366,375.6897182,
367,375.7227078,
368,377.6373531,
369,378.5080115,
370,378.2347059,
371,378.0121033,
372,376.3262534,
373,375.9472887,
374,375.6033819,
375,377.9835309,
376,378.6430658,
377,379.2025119,
378,379.3563727,
379,379.0678832,
380,378.2492197,
381,378.7574404,
382,379.440746,
383,380.3080467,
384,379.655521,
385,377.5648425,
386,375.4842597,
387,373.4315155,
388,371.8871023,
389,371.0442088,
390,371.8507741,
391,370.3449093,
392,367.9615434,
393,366.2342459,
394,367.6259277,
395,368.3633899,
396,368.5220323,
397,368.6263587,
398,365.9039845,
399,363.9734197,
400,363.9419781,
401,365.4557268,
402,365.3612868,
403,365.5521949,
404,363.4826158,
405,361.1861231,
406,361.2601802,
407,363.9986983,
408,363.8674906,
409,364.152402,
410,364.3297396,
411,363.1929469,
412,363.6544638,
413,366.8589996,
414,366.7124179,
415,367.72359,
416,367.6237298,
417,367.2503975,
418,367.2340583,
419,369.1252966,
420,369.1512497,
421,369.9679018,
422,369.9891951,
423,370.1008205,
424,370.4200321,
425,372.7460472,
426,372.6762963,
427,372.4854198,
428,371.8674441,
429,370.6711308,
430,374.1865237,
431,376.019783,
432,375.9545282,
433,377.1300209,
434,377.5867882,
435,378.0282187,
436,380.6730087,
437,382.4064619,
438,382.5851118,
439,381.9568122,
440,381.4933951,
441,381.1896422,
442,380.394682,
443,380.5203919,
444,379.7112164,
445,380.4231832,
446,380.1547684,
447,378.6251893,
448,378.4994264,
449,380.1216056,
450,379.9549022,
451,381.205522,
452,381.0953616,
453,379.7546818,
454,382.5327343,
455,386.5390795,
456,387.1079758,
457,387.9202467,
458,388.1437991,
459,387.7280483,
460,388.4758248,
461,390.2921735,
462,391.5279519,
463,391.385019,
464,390.0980969,
465,389.9177084,
466,390.9986111,
467,391.421862,
468,391.7841863,
469,391.5538616,
470,389.9040119,
471,389.8906485,
472,391.1233485,
473,391.8174448,
474,392.447133,
475,392.5867037,
476,392.2030446,
477,391.1486236,
478,391.9774729,
479,393.0031738,
480,393.2920226,
481,392.1511491,
482,389.5972758,
483,389.7474342,
484,391.0367249,
485,391.3127406,
486,392.5988422,
487,391.7265906,
488,390.4967093,
489,390.6796796,
490,392.4626835,
491,392.2334955,
492,392.2456751,
493,391.2572732,
494,390.595771,
495,392.4716217,
496,393.992875,
497,394.3745666,
498,394.8286599,
499,393.6139037,
500,392.3855348,
501,392.8309483,
502,392.782392,
503,393.0846254,
504,392.48561,
505,390.5176033,
506,390.1212126,
507,390.6133105,
508,392.8012779,
509,393.6946486,
510,394.5509542,
511,392.6842395,
512,392.5377257,
513,393.6206574,
514,395.1904558,
515,395.9054785,
516,397.0753741,
517,397.9843027,
518,397.5246041,
519,396.3188463,
520,395.5446826,
521,396.1855878,
522,397.6441122,
523,397.9774429,
524,397.1818733,
525,396.5455986,
526,395.9051635,
527,395.6992536,
528,396.348734,
529,396.4511085,
530,396.2718921,
531,395.310889,
532,395.2242149,
533,395.5745164,
534,395.5243023,
535,395.1453117,
536,393.7152006,
537,392.3482496,
538,391.9193466,
539,392.2269953,
540,392.446003,
541,392.6461428,
542,391.8256339,
543,390.9989024,
544,390.1319034,
545,388.971649,
546,389.1916352,
547,389.5392837,
548,389.0321415,
549,387.3314212,
550,385.7304757,
551,384.6092573,
552,382.8882858,
553,381.5368183,
554,381.2110482,
555,380.2942136,
556,377.3926297,
557,375.0619477,
558,373.7643096,
559,372.7596894,
560,371.821726,
561,372.0688918,
562,371.4258741,
563,369.3288533,
564,368.824956,
565,371.6370671,
566,373.100081,
567,374.6204849,
568,374.7391852,
569,374.5739898,
570,376.1870675,
571,379.7638033,
572,382.8707051,
573,384.0400687,
574,386.0759979,
575,386.3560227,
576,385.2529297,
577,385.0700458,
578,386.3176622,
579,387.662577,
580,389.056744,
581,389.1882863,
582,388.5631066,
583,387.0822064,
584,386.2449363,
585,385.4099514,
586,385.6538585,
587,386.3831521,
588,386.9255063,
589,386.0040724,
590,385.829681,
591,385.0770943,
592,385.7426574,
593,386.7799709,
594,386.9139125,
595,386.2165888,
596,385.5425805,
597,385.8222141,
598,388.2633548,
599,388.6361877,
600,389.3428895,
601,388.2458264,
602,387.7945496,
603,388.1990741,
604,390.7243274,
605,391.7466642,
606,391.8340743,
607,392.0460631,
608,390.709995,
609,389.213491,
610,389.7111562,
611,390.0134333,
612,390.9468805,
613,390.0938326,
614,388.9308874,
615,388.1606612,
616,386.6139384,
617,386.3230098,
618,386.3803885,
619,384.6494911,
620,382.455655,
621,380.2638218,
622,378.4708037,
623,377.3705026,
624,375.5405791,
625,375.5985178,
626,374.3394151,
627,371.4634298,
628,369.0955464,
629,370.1997321,
630,370.0419221,
631,368.5495008,
632,368.4708556,
633,367.0835005,
634,365.753244,
635,367.4433797,
636,368.3402919,
637,368.5882251,
638,369.6604826,
639,367.9662746,
640,366.4266257,
641,367.2047028,
642,369.7960994,
643,370.3242721,
644,371.0774297,
645,370.7996863,
646,369.2063455,
647,369.6711323,
648,371.3364934,
649,371.6239878,
650,371.7299956,
651,370.4575953,
652,368.1305122,
653,367.1057276,
654,368.1615722,
655,368.0302549,
656,368.475444,
657,368.4469947,
658,367.8397865,
659,368.4672591,
660,371.7929414,
661,371.5775005,
662,372.4606723,
663,372.8127546,
664,373.4454575,
665,375.8940001,
666,379.2287044,
667,379.5809748,
668,380.4325857,
669,380.6626383,
670,380.2559692,
671,378.8065346,
672,379.3532687,
673,380.5365246,
674,381.1951919,
675,381.5072645,
676,381.2880939,
677,381.0580015,
678,381.5818404,
679,382.8174361,
680,383.5560971,
681,384.4071482,
682,384.8374917,
683,384.1000746,
684,384.9461381,
685,385.8129285,
686,386.2687021,
687,385.9014404,
688,385.3338647,
689,384.987956,
690,384.3717261,
691,385.0981627,
692,385.3011309,
693,383.8093387,
694,382.1002002,
695,381.6482801,
696,382.8728224,
697,385.4535981,
698,386.5476043,
699,388.6455595,
700,389.3591345,
701,388.1353642,
702,387.4584365,
703,388.4877204,
704,389.4434337,
705,389.0303274,
706,388.3301921,
707,389.6249554,
708,388.7909061,
709,387.038003,
710,388.9188719,
711,389.2823881,
712,388.2963344,
713,387.4229452,
714,389.0671414,
715,389.1453414,
716,388.9155522,
717,388.0523457,
718,386.298075,
719,385.3465518,
720,385.8106198,
721,386.0739701,
722,385.2369521,
723,384.2704268,
724,384.1683132,
725,385.0784912,
726,385.1779739,
727,385.7621447,
728,385.4199723,
729,383.9573993,
730,383.3049971,
731,384.4226615,
732,384.8551115,
733,384.4110474,
734,383.5927005,
735,382.4600667,
736,381.9647202,
737,381.7193976,
738,381.5937825,
739,381.8960822,
740,381.5945795,
741,379.9366666,
742,380.403706,
743,381.6680461,
744,382.1595432,
745,382.2819529,
746,381.8267999,
747,380.7377835,
748,381.1338061,
749,382.8755052,
750,383.8890691,
751,384.0312483,
752,382.7068663,
753,383.0329273,
754,382.2570364,
755,383.6112932,
756,382.8407536,
757,382.3533125,
758,380.6306617,
759,380.8962197,
760,381.2926601,
761,380.3742026,
762,380.4246801,
763,380.5187849,
764,379.3129833,
765,380.2456737,
766,382.1191951,
767,383.1619698,
768,383.691869,
769,383.3065855,
770,380.6459757,
771,380.4932093,
772,380.078663,
773,379.9406203,
774,379.5731494,
775,377.7426528,
776,375.8465677,
777,375.6147028,
778,377.0544829,
779,376.5978457,
780,377.0571797,
781,376.2659832,
782,375.9216674,
783,376.0129588,
784,377.2779367,
785,378.0247305,
786,379.0263464,
787,379.6602177,
788,379.6442587,
789,378.7860982,
790,379.2994938,
791,381.8557355,
792,383.4528857,
793,383.7588454,
794,383.6230059,
795,383.158624,
796,383.3096902,
797,382.8339353,
798,380.964469,
799,379.0953127,
800,377.1054481,
801,376.5483044,
802,376.553997,
803,375.150734,
804,372.867862,
805,372.7486694,
806,373.4936996,
807,372.7766279,
808,372.6156443,
809,371.9076272,
810,369.6196264,
811,365.7379309,
812,365.6639734,
813,364.4071975,
814,362.703869,
815,361.2966471,
816,360.2402234,
817,358.0921263,
818,354.5859277,
819,352.252781,
820,350.9740063,
821,350.600348,
822,349.4943573,
823,350.3626695,
824,348.9089722,
825,346.2626775,
826,347.0932326,
827,349.6298507,
828,351.1332104,
829,352.5422301,
830,353.3732876,
831,354.1110702,
832,354.0517718,
833,357.0682917,
834,359.9743385,
835,360.8121671,
836,363.0354661,
837,364.2265954,
838,364.6851485,
839,366.5420794,
840,369.9239397,
841,372.640481,
842,372.1564154,
843,372.8657656,
844,373.1298927,
845,373.8860662,
846,375.0715716,
847,375.5313839,
848,376.9514806,
849,377.2030918,
850,377.607152,
851,376.9351443,
852,377.037961,
853,377.0296707,
854,376.8724065,
855,377.7679111,
856,377.898046,
857,378.0604108,
858,379.535319,
859,379.676408,
860,378.9632558,
861,378.835923,
862,378.8294098,
863,376.8630948,
864,373.6216613,
865,372.1094689,
866,370.6299746,
867,369.5729443,
868,368.5832109,
869,369.3120114,
870,368.5341713,
871,367.0440284,
872,365.3635367,
873,365.9115306,
874,367.7850973,
875,367.6178625,
876,368.1275919,
877,368.0202289,
878,367.4237323,
879,367.2085641,
880,369.8350359,
881,371.0111941,
882,371.5521335,
883,373.6292857,
884,375.2268686,
885,374.7160782,
886,375.1057278,
887,377.8511124,
888,378.9505024,
889,380.0408949,
890,379.8041957,
891,379.8706453,
892,378.7351434,
893,378.7920278,
894,380.6671536,
895,381.983417,
896,382.624297,
897,382.580005,
898,381.5451906,
899,381.3191066,
900,380.2664418,
901,379.7425234,
902,380.2632982,
903,380.1856594,
904,379.1671341,
905,377.1502542,
906,377.1665528,
907,379.7944154,
908,380.4472858,
909,380.9803316,
910,380.8028354,
911,380.2709747,
912,380.0069357,
913,381.2667795,
914,382.8726395,
915,383.4563007,
916,383.779605,
917,382.1910286,
918,381.7875496,
919,382.750148,
920,382.9682221,
921,383.3157153,
922,383.2877347,
923,381.5569074,
924,381.1634641,
925,382.5511076,
926,383.3844545,
927,383.6064742,
928,381.8946761,
929,380.494218,
930,379.1151406,
931,378.8924869,
932,379.2237363,
933,379.558855,
934,380.0950122,
935,379.0495824,
936,377.0868823,
937,379.5586739,
938,382.2705265,
939,380.9680507,
940,380.7008082,
941,379.4021745,
942,377.5020324,
943,378.887258,
944,381.1321816,
945,381.1485737,
946,381.6465513,
947,379.6621202,
948,379.355954,
949,379.2499134,
950,379.8198397,
951,379.219924,
952,378.8879191,
953,377.6302776,
954,376.2043345,
955,377.04182,
956,378.2895882,
957,377.7739291,
958,379.0053283,
959,377.9053935,
960,377.3842335,
961,379.1064252,
962,379.0292102,
963,379.3597513,
964,378.0662978,
965,376.1624831,
966,376.6723922,
967,378.260794,
968,378.3212638,
969,379.3249835,
970,378.4731277,
971,377.7708751,
972,380.0066343,
973,383.7345144,
974,385.2091854,
975,386.9595461,
976,385.5537412,
977,385.2945296,
978,387.4264598,
979,389.3607341,
980,389.5976854,
981,389.6655558,
982,389.1470556,
983,388.3059187,
984,389.5435048,
985,389.4453993,
986,390.4277474,
987,391.0427376,
988,391.0283721,
989,391.4062555,
990,392.0185242,
991,392.2134803,
992,393.3983519,
993,393.2187724,
994,392.9238732,
995,393.0822768,
996,394.450284,
997,395.4653325,
998,394.9524812,
999,394.3063698,
1000,392.9827881,
1001,393.5297494,
1002,394.3751589,
1003,394.3368154,
1004,394.2819456,
1005,394.1480063,
1006,394.497255,
1007,393.765621,
1008,394.4233472,
1009,393.6142674,
