position,x0,y0
0,839.3012048192771,216.4578313253012
1,839.8295454545455,217.10227272727272
2,840.2470588235294,217.64705882352942
3,839.9166666666666,218.04761904761904
4,839.7441860465116,218.72093023255815
5,837.7571428571429,218.94285714285715
6,840.8426966292135,219.5505617977528
7,841.3333333333334,219.20000000000002
8,841.2298850574713,219.0919540229885
9,841.0930232558139,218.36046511627907
10,841.8888888888889,217.16666666666669
11,842.3372093023256,218.40697674418604
12,841.8472222222222,218.56944444444443
13,842.9078947368421,219.0921052631579
14,844.0963855421687,220.13253012048193
15,844.5844155844156,219.79220779220782
16,844.6883116883117,219.5844155844156
17,844.948051948052,219.06493506493507
18,845.5975609756098,218.9878048780488
19,844.7605633802817,218.83098591549296
20,844.2962962962963,218.2222222222222
21,842.4029850746268,218.62686567164178
22,840.0566037735849,219.1132075471698
23,841.530303030303,218.36363636363637
24,842.7971014492754,217.73913043478262
25,843.2564102564103,217.76923076923077
26,843.7083333333333,218.18055555555554
27,844.4000000000001,218.47500000000002
28,844.4142857142857,218.77142857142857
29,845.5384615384615,219.35897435897436
30,844.8055555555555,219.4722222222222
31,845.2911392405064,219.58227848101265
32,845.2125000000001,219.625
33,845.2972972972973,219.64864864864867
34,845.4594594594595,219.85135135135135
35,845.9740259740261,219.88311688311688
36,845.8205128205128,219.7948717948718
37,845.0,219.69230769230768
38,845.1948051948052,219.88311688311688
39,845.4556962025316,219.40506329113924
40,844.525641025641,219.16666666666666
41,843.4225352112676,219.01408450704227
42,842.3380281690141,219.0281690140845
43,842.5679012345679,218.0
44,841.5384615384615,217.8846153846154
45,841.2467532467533,217.75324675324677
46,842.1333333333333,216.95555555555558
47,841.2471910112359,216.67415730337078
48,841.1648351648353,216.5604395604396
49,840.2441860465116,216.17441860465115
50,840.0439560439561,216.43956043956047
51,839.4939759036145,216.60240963855424
52,838.6704545454546,217.29545454545456
53,838.588888888889,217.3777777777778
54,838.3636363636364,217.4659090909091
55,838.1875,218.0875
56,838.448275862069,218.54022988505747
57,838.4719101123595,219.24719101123594
58,838.1368421052631,219.82105263157894
59,837.7931034482758,220.3793103448276
60,837.8068181818182,221.125
61,838.3711340206186,222.55670103092783
62,838.4489795918366,223.72448979591834
63,839.2427184466019,224.99999999999997
64,839.1057692307693,226.5673076923077
65,838.5,227.26
66,838.3100000000001,228.33
67,838.3061224489795,229.82653061224488
68,839.1530612244898,231.70408163265304
69,840.009900990099,232.83168316831683
70,840.9479166666666,235.36458333333331
71,842.5257731958762,237.18556701030928
72,843.53125,238.80208333333331
73,844.5625,241.32291666666666
74,845.1800000000001,243.32
75,846.3440860215054,245.87096774193552
76,846.9,249.31111111111113
77,847.4536082474226,251.44329896907217
78,849.6428571428571,254.1938775510204
79,851.2717391304348,255.43478260869566
80,853.7448979591836,259.7244897959184
81,854.9693877551019,262.09183673469386
82,857.5161290322582,263.5161290322581
83,859.7741935483872,265.18279569892474
84,862.2555555555556,267.94444444444446
85,863.3333333333334,271.61111111111114
86,863.8043478260869,274.2173913043478
87,864.7113402061856,277.319587628866
88,865.1855670103092,279.24742268041234
89,866.1595744680851,282.24468085106383
90,867.7604166666666,285.35416666666663
91,870.5652173913044,288.42391304347825
92,872.6593406593407,290.61538461538464
93,875.5652173913044,293.95652173913044
94,877.5876288659794,297.6701030927835
95,879.7802197802198,299.978021978022
96,880.1176470588235,302.8235294117647
97,881.1630434782609,305.3804347826087
98,882.1176470588235,310.7647058823529
99,882.2446808510638,312.63829787234044
100,884.4606741573034,315.85393258426967
101,886.019801980198,317.91089108910893
102,886.8888888888889,322.90909090909093
103,888.1914893617021,325.3085106382979
104,890.5555555555555,326.8
105,892.5816326530612,328.6020408163265
106,894.6236559139786,332.8387096774194
107,894.3684210526316,335.9578947368421
108,896.7628865979382,339.3917525773196
109,898.7959183673469,341.265306122449
110,900.3297872340426,345.70212765957444
111,900.2282608695652,349.82608695652175
112,901.659793814433,352.91752577319585
113,903.5959595959597,356.22222222222223
114,904.5940594059406,360.2970297029703
115,903.9708737864077,363.74757281553394
116,905.1938775510204,365.704081632653
117,906.8571428571429,369.32967032967036
118,908.6395348837209,372.3255813953488
119,910.2474226804123,377.2680412371134
120,912.5416666666666,379.01041666666663
121,913.6288659793814,382.73195876288656
122,914.6808510638298,386.25531914893617
123,915.2857142857143,390.5714285714286
124,915.4953271028037,393.3457943925233
125,915.9038461538462,397.03846153846155
126,916.204081632653,398.1836734693877
127,915.8877551020407,403.8061224489796
128,915.0693069306931,406.3762376237624
129,916.0784313725491,409.96078431372547
130,917.3473684210526,412.65263157894736
131,918.0842105263158,418.36842105263156
132,918.4086021505377,420.9354838709678
133,920.7127659574468,424.43617021276594
134,922.1612903225807,427.16129032258067
135,924.2613636363636,433.28409090909093
136,925.2371134020618,436.57731958762884
137,926.6020408163265,440.1836734693877
138,926.1467889908257,443.16513761467894
139,925.0366972477065,448.0550458715597
140,923.5222222222222,450.70000000000005
141,923.9514563106795,455.4563106796116
142,923.8190476190478,459.00000000000006
143,921.2178217821782,463.6732673267327
144,920.1919191919193,466.51515151515156
145,919.7555555555556,469.9222222222222
146,919.5619047619049,473.5428571428572
147,917.7798165137615,479.1192660550459
148,918.1818181818181,482.1909090909091
149,918.9200000000001,485.81
150,918.4883720930233,490.7325581395349
151,919.2967032967034,494.8681318681319
152,921.9780219780221,497.7142857142858
153,922.978947368421,500.62105263157895
154,922.3723404255319,506.531914893617
155,921.6421052631579,509.77894736842103
156,922.7052631578947,514.4736842105264
157,923.3548387096774,516.2903225806452
