position,x0,y0
0,434.32667617689015,775.6348074179743
1,436.1838755304102,777.4045261669024
2,438.8314763231198,779.3760445682451
3,439.9420689655172,780.5172413793102
4,440.20141843971635,780.872340425532
5,442.66482758620685,781.511724137931
6,445.43715846994536,782.9631147540983
7,446.17906336088157,783.7176308539945
8,446.7212205270458,784.1705963938974
9,448.06573426573425,785.0405594405595
10,450.1623931623932,786.9216524216524
11,451.93741307371346,788.2837273991655
12,452.38115330520395,788.4402250351618
13,454.471724137931,788.8110344827586
14,457.85754189944134,790.7234636871509
15,459.84383954154725,791.6489971346705
16,461.3300142247511,792.7226173541964
17,464.1042253521127,794.7338028169014
18,467.3083451202263,796.5388967468176
19,468.21568627450984,797.3375350140057
20,468.7471590909091,797.7017045454546
21,471.45147679324896,798.3066104078763
22,473.9539748953975,799.3612273361227
23,476.2412831241283,800.1687587168758
24,477.1742738589212,801.0401106500692
25,478.33796940194713,802.172461752434
26,480.1109570041609,803.4063800277393
27,483.0013605442177,805.0612244897959
28,484.36351531291615,805.6657789613848
29,484.95092838196285,806.1511936339522
30,487.0738714090287,807.2407660738714
31,489.3601070950468,808.7496653279785
32,490.93980848153217,809.530779753762
33,491.9945872801083,809.8200270635995
34,493.35900962861075,810.9160935350757
35,496.0952380952381,813.0742296918768
36,497.77629826897476,814.0053262316911
37,498.40318302387266,814.183023872679
38,500.19623655913983,814.6129032258065
39,503.5182679296347,815.5737483085251
40,505.3469945355191,816.3510928961749
41,505.9490358126722,817.0537190082645
42,507.8543956043956,817.673076923077
43,511.32288828337875,818.949591280654
44,512.5469387755102,819.7251700680272
45,513.3029045643153,819.9377593360996
46,516.305785123967,820.2134986225896
47,519.7656458055926,820.8322237017311
48,521.8262032085561,821.687165775401
49,523.3315579227697,822.1185086551266
50,527.5403225806452,823.4099462365592
51,529.5582329317269,824.3520749665328
52,529.8721399730821,824.6729475100942
53,531.9552845528456,824.8550135501355
54,535.4530386740331,825.3356353591159
55,537.9454061251665,825.434087882823
56,539.3620218579235,826.233606557377
57,541.5195530726257,826.7960893854749
58,544.8897849462367,826.8965053763442
59,545.9736147757255,826.8944591029024
60,546.6921086675292,826.2561448900389
61,549.0930537352556,826.3145478374836
62,552.535192563081,826.6254980079681
63,555.0422535211268,826.8860435339308
64,556.3404255319149,827.1689612015019
65,559.0843230403801,827.1947743467933
66,562.0954653937948,827.4880668257757
67,563.3337306317044,827.7556615017878
68,564.0665054413543,828.0447400241837
69,566.5422276621787,828.563035495716
70,569.4294330518696,829.3293124246079
71,570.931899641577,829.8626045400239
72,571.5156054931335,830.4606741573034
