"0_x","0_y"
0,118.0833191,
1,118.1234437,
2,117.874635,
3,117.1580493,
4,116.3906331,
5,115.9784996,
6,116.2597315,
7,115.9594073,
8,116.0841481,
9,116.3747137,
10,116.1967114,
11,116.3803742,
12,116.3778188,
13,116.4805993,
14,116.1740354,
15,116.2155861,
16,116.277351,
17,116.2203913,
18,116.0647768,
19,116.0699617,
20,116.4324374,
21,116.7404216,
22,117.4583962,
23,117.7073716,
24,117.5756071,
25,117.3167844,
26,117.2582149,
27,117.1859238,
28,116.7639611,
29,115.9657247,
30,115.8470347,
31,116.2955681,
32,116.8459575,
33,117.1257694,
34,117.5298634,
35,117.6446603,
36,117.533561,
37,117.4806055,
38,116.986911,
39,116.892798,
40,117.1928516,
41,117.9619096,
42,118.565213,
43,119.4512903,
44,119.6629871,
45,120.2535359,
46,121.3530411,
47,122.1824525,
48,122.7972822,
49,122.8328615,
50,123.5741158,
51,124.4820225,
52,124.7604341,
53,126.6121967,
54,127.6189201,
55,127.8294692,
56,128.8679843,
57,128.4967451,
58,128.5255895,
59,129.133398,
60,129.4919975,
61,130.4209275,
62,130.7415811,
63,131.6121218,
64,132.3692922,
65,132.2376354,
66,132.2315013,
67,132.4058814,
68,133.048191,
69,132.7656436,
70,133.5991512,
71,133.0335704,
72,133.2949245,
73,133.055228,
74,132.4871854,
75,132.1621063,
76,131.5098415,
77,131.3628191,
78,130.6308698,
79,129.8491509,
80,129.9222145,
81,129.8021743,
82,129.6434758,
83,129.4382793,
84,129.1079685,
85,128.6965189,
86,128.4174454,
87,127.8839843,
88,127.65941,
89,127.4527158,
90,126.8442577,
91,126.1690048,
92,126.0053998,
93,125.9967935,
94,125.6236015,
95,125.3798579,
96,125.0919914,
97,124.5570004,
98,123.8801617,
99,122.9842571,
100,122.3590799,
101,121.5498193,
102,120.8946674,
103,120.3995537,
104,119.8963729,
105,119.7998474,
106,119.1123921,
107,117.6534608,
108,116.8891328,
109,116.412171,
110,115.2632661,
111,114.5904917,
112,113.9581924,
113,113.7002808,
114,113.2068627,
115,112.7184701,
116,111.5471605,
117,111.3172352,
118,110.453176,
119,109.4360778,
120,108.6483575,
121,107.3861245,
122,106.2351117,
123,105.8835524,
124,104.113925,
125,103.369063,
126,101.7704454,
127,101.5648515,
128,100.906625,
129,100.687482,
130,99.25917662,
131,97.56865025,
132,96.15822469,
133,95.30021147,
134,94.0831107,
135,93.84887017,
136,92.78444223,
137,92.12061388,
138,91.93340913,
139,91.23707003,
140,91.59612485,
141,90.07046539,
142,89.01148356,
143,88.07899782,
144,87.31112779,
145,86.30916724,
146,85.1752981,
147,84.49471238,
148,84.38825121,
149,83.73868489,
150,83.37784733,
151,81.8805846,
152,80.66487914,
153,79.37293083,
154,78.06249883,
155,77.38389111,
156,76.00062943,
157,75.64705812,
158,74.70684471,
159,74.50059236,
160,75.019888,
161,73.39534565,
162,73.29037896,
163,72.02304076,
164,70.76281991,
165,70.04870545,
166,68.8030217,
167,67.55494437,
168,65.95438166,
169,64.57681825,
170,64.473904,
171,64.068008,
172,63.46345023,
173,62.27756282,
174,60.72739628,
175,60.23490352,
176,60.27725741,
177,58.12331447,
178,57.61404308,
179,56.97619065,
180,56.36205185,
181,55.92240821,
182,55.87924292,
183,55.72851103,
184,54.00464835,
185,53.27059053,
186,52.06730528,
187,51.21038351,
188,51.27589214,
189,50.69874236,
190,50.73148449,
191,50.59773358,
192,50.18630599,
193,50.61376585,
194,50.31813158,
195,48.92162608,
196,48.54575998,
197,48.70785139,
198,48.75159087,
199,49.09600113,
200,49.22901542,
201,49.73099504,
202,50.04562285,
203,49.95695991,
204,50.12973368,
205,50.20508252,
206,50.83182378,
207,51.38739412,
208,51.47818721,
209,51.46012595,
210,52.38361859,
211,53.6358388,
212,55.07574134,
213,55.79766004,
214,55.88561199,
215,56.49465066,
216,57.0351107,
217,57.89043927,
218,58.71873859,
219,59.01461599,
220,59.10734068,
221,59.80256284,
222,61.01172197,
223,62.21121538,
224,62.55130826,
225,63.04113121,
226,63.62638226,
227,64.60530659,
228,65.24395686,
229,65.98046068,
230,66.11803954,
231,66.45550553,
232,67.77872989,
233,68.96176788,
234,70.20570101,
235,71.21687962,
236,71.80554211,
237,72.63151411,
238,73.65372151,
239,74.76860878,
240,75.99652109,
241,75.83468329,
242,78.35790047,
243,80.54440326,
244,81.10405311,
245,82.43190893,
246,83.33182157,
247,84.19315534,
248,85.51347724,
249,87.54323657,
250,88.82137829,
251,89.44894853,
252,90.50858363,
253,91.84773022,
254,93.66633519,
255,94.27034131,
256,94.15201906,
257,96.39346837,
258,96.62419943,
259,98.74490529,
260,100.0002132,
261,101.3547486,
262,101.900037,
263,103.2487273,
264,103.8760761,
265,104.7233443,
266,106.3878564,
267,106.7800656,
268,107.5228341,
269,108.7950274,
270,109.7673368,
271,110.5596261,
272,111.6748583,
273,112.0266548,
274,112.826707,
275,115.0894458,
276,116.7557452,
277,117.521296,
278,118.6578942,
279,119.4882785,
280,120.115624,
281,121.7358067,
282,122.8737479,
283,123.575998,
284,123.9807453,
285,125.4996379,
286,126.5076818,
287,127.8007264,
288,128.5146561,
289,128.9306193,
290,130.115456,
291,130.7817265,
292,131.8880236,
293,133.3056054,
294,133.8662108,
295,136.1433209,
296,137.1306539,
297,138.8810423,
298,139.7580575,
299,140.5228975,
300,141.9781726,
301,142.7067992,
302,143.3603602,
303,144.5899157,
304,146.1108296,
305,148.1820856,
306,149.7893115,
307,150.4117745,
308,150.797931,
309,151.8285222,
310,152.9313854,
311,154.1473107,
312,155.1755681,
313,156.3996601,
314,156.6019917,
315,157.9506397,
316,159.604903,
317,159.9728503,
318,160.5335487,
319,160.9836568,
320,161.6794813,
321,162.8414519,
322,163.2101201,
323,164.0251864,
324,164.7550057,
325,165.2132737,
326,165.3036504,
327,165.8608193,
328,166.3734778,
329,166.8730444,
330,167.1639713,
331,167.902078,
332,168.1543296,
333,167.471285,
334,167.8755481,
335,168.1146062,
336,168.4903942,
337,168.6176382,
338,168.4297093,
339,168.8439923,
340,169.1729964,
341,168.7858013,
342,168.7815041,
343,168.8593608,
344,169.3812506,
345,169.5028639,
346,169.4363906,
347,169.4775794,
348,169.3381825,
349,169.3563557,
350,169.5342802,
351,169.7391454,
352,169.0637092,
353,168.7832126,
354,169.0323269,
355,169.4863458,
356,169.5883732,
357,169.6067451,
358,169.3432838,
359,169.1214417,
360,168.8487353,
361,168.6441562,
362,168.4456552,
363,168.7454696,
364,168.7851726,
365,168.6004732,
366,168.5602276,
367,168.4783096,
368,168.5840491,
369,168.7619798,
370,169.2199141,
371,168.8405927,
372,168.5274055,
373,168.7000474,
374,168.5196873,
375,168.7565076,
376,169.0385891,
377,169.3873717,
378,170.391708,
379,170.6970651,
380,170.7803026,
381,170.759108,
382,170.7710301,
383,171.0227142,
384,171.0176432,
385,171.2405058,
386,171.5489333,
387,172.577158,
388,173.3831311,
389,174.4879837,
390,174.8936173,
391,175.4121869,
392,175.8898646,
393,176.7518799,
394,177.5075036,
395,177.8645297,
396,178.0479506,
397,178.6631068,
398,179.398899,
399,181.3133579,
400,182.6784647,
401,183.6357721,
402,184.3475578,
403,184.7635329,
404,185.026804,
405,186.778451,
406,187.7923205,
407,188.2064982,
408,188.8788315,
409,190.0425503,
410,192.5459833,
411,193.629959,
412,194.8547487,
413,195.6232082,
414,196.4395288,
415,196.6847151,
416,197.8693577,
417,198.6937632,
418,199.5499126,
419,200.0649317,
420,200.6807527,
421,200.9850866,
422,202.3697076,
423,202.8033221,
424,203.425847,
425,203.4742218,
426,203.2111118,
427,203.2152904,
428,203.5110156,
429,203.2855839,
430,204.1454842,
431,204.1561359,
432,205.2533559,
433,205.1439488,
434,205.8384658,
435,206.1236633,
436,206.1668668,
437,206.5922659,
438,206.4535587,
439,206.5400133,
440,205.9666972,
441,205.9725175,
442,205.9688467,
443,205.6351955,
444,205.4718431,
445,205.2753736,
446,204.7201351,
447,204.4595889,
448,204.9479109,
449,204.5358264,
450,204.6700077,
451,204.5892624,
452,204.7663386,
453,205.0648409,
454,205.5966538,
455,205.8323746,
456,206.2109483,
457,205.7853533,
458,205.6890346,
459,205.6706205,
460,206.5709202,
461,206.8276243,
462,207.0809036,
463,207.1221599,
464,206.8539388,
465,206.8399177,
466,206.9829411,
467,207.0344252,
468,207.4096972,
469,207.2820758,
470,206.7362297,
471,206.6095231,
472,206.9341212,
473,207.6225873,
474,207.5340331,
475,207.1433417,
476,207.3088746,
477,207.4769258,
478,207.3935785,
479,207.7007488,
480,207.6167907,
481,207.6852234,
482,207.6677442,
483,207.6326712,
484,207.6159264,
485,207.6416196,
486,208.1636471,
487,208.5336861,
488,208.865311,
489,209.1435792,
490,208.7045285,
491,208.8610045,
492,208.4954188,
493,208.5733523,
494,208.4904978,
495,208.9857164,
496,209.3902966,
497,209.79629,
498,210.1910804,
499,210.41709,
500,210.3422779,
501,210.3273484,
502,210.0733707,
503,210.0074807,
504,209.955566,
505,210.3101138,
506,210.6730417,
507,210.6269707,
508,210.9378663,
509,211.3110642,
510,211.430557,
511,211.4169168,
512,211.0418578,
513,210.9231016,
514,210.679782,
515,210.2290844,
516,209.6118362,
517,209.4557295,
518,209.4572945,
519,209.0612647,
520,208.9487542,
521,208.956503,
522,208.6783015,
523,208.1692636,
524,207.9904529,
525,207.587193,
526,206.8739688,
527,206.5912604,
528,206.0894622,
529,205.8579085,
530,205.5491107,
531,205.4898983,
532,205.5811502,
533,205.3192639,
534,204.8886605,
535,204.5925384,
536,204.0591222,
537,204.2625096,
538,203.6605379,
539,203.2808497,
540,203.024471,
541,202.5725304,
542,201.8093123,
543,201.4637058,
544,200.8354654,
545,201.0459433,
546,200.5578207,
547,200.7769221,
548,199.9954817,
549,199.6758169,
550,198.5935248,
551,198.1865918,
552,197.6334177,
553,197.2461343,
554,196.9974867,
555,196.8610031,
556,196.1494213,
557,196.0760524,
