"0_x","0_y"
0,386.0963033,
1,386.1730083,
2,386.5098082,
3,386.6387918,
4,386.5757385,
5,386.5605817,
6,386.8007109,
7,386.8649925,
8,386.6324129,
9,386.3850207,
10,386.3338027,
11,386.5780731,
12,386.4108221,
13,386.6355602,
14,386.785117,
15,386.7240103,
16,386.811889,
17,386.9933222,
18,387.0386897,
19,387.2437362,
20,386.9502593,
21,386.9176415,
22,386.7722123,
23,386.6002254,
24,386.2831706,
25,386.0892716,
26,385.9504405,
27,385.7863675,
28,385.7579647,
29,385.5752034,
30,385.5132504,
31,385.3005297,
32,385.2942292,
33,385.4608024,
34,385.4125655,
35,385.2629615,
36,385.1863235,
37,384.9128465,
38,384.8619648,
39,384.522852,
40,384.5820261,
41,384.5987258,
42,384.6313063,
43,384.7283899,
44,384.8138493,
45,384.9523205,
46,385.2082793,
47,385.1820795,
48,385.2792556,
49,385.1658184,
50,385.0547861,
51,384.8671355,
52,384.8719077,
53,385.1580247,
54,385.1048252,
55,385.0670502,
56,385.19281,
57,385.3360295,
58,385.4970191,
59,385.8708899,
60,386.0611103,
61,386.1680293,
62,386.1367535,
63,386.2182613,
64,385.9809113,
65,385.9209622,
66,386.0657325,
67,386.1621927,
68,386.3254372,
69,386.2479904,
70,386.0104806,
71,385.9479753,
72,386.0063902,
73,386.0300147,
74,385.9794594,
75,385.7775898,
76,385.7188612,
77,385.6421591,
78,385.6214726,
79,385.5468718,
80,385.5188298,
81,385.348641,
82,385.4327065,
83,385.4617816,
84,385.2158125,
85,385.1724227,
86,385.1680033,
87,385.1766413,
88,385.2816378,
89,385.2593449,
90,385.3132996,
91,385.3117897,
92,385.524639,
93,385.4666142,
94,385.1992128,
95,385.3555659,
96,385.611711,
97,385.5866429,
98,385.4653154,
99,385.6670135,
100,385.7272263,
101,385.8861802,
102,386.1439684,
103,386.2400864,
104,386.4598361,
105,386.6058952,
106,386.6754553,
107,386.7195003,
108,386.4624005,
109,386.3027694,
110,386.3883255,
111,386.7112869,
112,386.6769575,
113,386.7380435,
114,386.893728,
115,386.8049669,
116,386.7524142,
117,386.6836274,
118,386.6848003,
119,386.686259,
120,386.9152622,
121,386.9412704,
122,386.858951,
123,386.647653,
124,386.7015633,
125,386.6157924,
126,386.6955169,
127,386.5149785,
128,386.4391261,
129,386.5899521,
130,386.6252355,
131,386.6612828,
132,386.8209805,
133,387.1800053,
134,387.1706945,
135,387.2505371,
136,387.2836085,
137,387.6119175,
138,387.5850492,
139,387.6334095,
140,387.5036986,
141,387.4971564,
142,387.5199631,
143,387.4593538,
144,387.5692817,
145,387.2357555,
146,387.2210191,
147,387.3419019,
148,387.3332,
149,387.2295975,
150,387.1384349,
151,387.141705,
152,387.1028966,
153,387.250973,
154,387.1792624,
155,387.1639652,
156,387.2240778,
157,387.2592558,
158,387.1700059,
159,387.2306427,
160,387.3083675,
161,387.3277085,
162,387.3321427,
163,387.29022,
164,387.3032019,
165,387.1308546,
166,387.0676018,
167,387.1103978,
168,386.9324793,
169,386.9337709,
170,387.0048848,
171,387.0771729,
172,387.3021903,
173,387.2316702,
174,387.2741568,
175,387.460371,
176,387.3987506,
177,387.502188,
178,387.3165495,
179,387.2457175,
180,387.405767,
181,387.720592,
182,387.679387,
183,387.5198933,
184,387.6565855,
185,387.7110254,
186,387.715359,
187,387.616767,
188,387.6059848,
189,387.6219896,
190,387.7472322,
191,387.7690235,
192,387.652841,
193,387.5789118,
194,387.6428699,
195,387.6936074,
196,387.5666954,
197,387.8997716,
198,387.8026847,
199,387.6964078,
200,387.4765385,
201,387.2458961,
202,387.1528686,
203,386.9764105,
204,387.1177646,
205,387.0680174,
206,386.8951769,
207,386.8926198,
208,386.9253055,
209,387.2130273,
210,387.1621463,
211,387.2369001,
212,387.1594352,
213,387.2727005,
214,387.4353493,
215,387.6084516,
216,387.4198479,
217,387.2784555,
218,387.2395237,
219,387.4023422,
220,387.2622201,
221,387.3363355,
222,387.2549934,
223,387.2727696,
224,387.299002,
225,387.2236504,
226,387.326137,
227,387.1288025,
228,386.9976619,
229,386.9279054,
230,386.7229182,
231,386.6140379,
232,386.5348029,
233,386.5494236,
234,386.5671853,
235,386.7025498,
236,386.7027055,
237,386.733618,
238,386.5850522,
239,386.5815448,
240,386.7216283,
241,386.4535253,
242,386.4852238,
243,386.2089248,
244,386.0675319,
245,386.0690555,
246,386.0646959,
247,386.0568358,
248,386.0181738,
249,385.868425,
250,386.2545975,
251,386.3709175,
252,386.2152178,
253,386.2572559,
254,386.4705329,
255,386.6534499,
256,386.9012744,
257,386.7738603,
258,386.7441016,
259,386.6686234,
260,386.7079864,
261,386.8030346,
262,386.5664995,
263,386.8021444,
264,386.835197,
265,386.8209042,
266,387.1100873,
267,387.0884282,
268,387.1223195,
269,387.1694987,
270,387.1586181,
271,387.0309506,
272,386.8535161,
