"0_x","0_y"
0,390.8443856,
1,389.9555111,
2,389.7375637,
3,388.9381553,
4,388.3936144,
5,385.8175743,
6,385.7274109,
7,385.6347454,
8,385.0575922,
9,385.0359495,
10,383.9270661,
11,384.1539013,
12,384.6486531,
13,384.7844861,
14,384.2402664,
15,385.2072006,
16,387.0243328,
17,387.2864314,
18,387.3785495,
19,387.8480257,
20,388.6809134,
21,390.2361965,
22,390.0680855,
23,390.5458473,
24,391.5236413,
25,393.2550262,
26,393.7803751,
27,393.3692043,
28,394.7933609,
29,395.4184963,
30,396.270771,
31,396.6951739,
32,396.082273,
33,395.8752165,
34,395.3097321,
35,394.9716396,
36,395.2097885,
37,394.1384129,
38,392.3124765,
39,391.5490767,
40,391.0633586,
41,389.9506486,
42,388.4776498,
43,386.1772072,
44,384.9313381,
45,383.3314569,
46,381.0796833,
47,379.3763414,
48,376.9675474,
49,375.7204134,
50,374.1927635,
51,372.2956039,
52,370.8884176,
53,367.7687922,
54,366.0722969,
55,364.8811354,
56,363.058862,
57,362.1266143,
58,360.717139,
59,359.2338488,
60,358.5276074,
61,358.3031212,
62,358.3622869,
63,358.445306,
64,358.414798,
65,358.4696775,
66,359.0896718,
67,359.3074524,
68,360.0741764,
69,360.4978759,
70,361.1367203,
71,361.7480615,
72,362.4319413,
73,363.8256336,
74,364.2616583,
75,365.2620127,
76,366.4123543,
77,367.7496361,
78,370.8575903,
79,372.0834448,
80,373.7538082,
81,376.0850349,
82,377.8034822,
83,382.2599318,
84,384.0040315,
85,386.4655161,
86,388.9140947,
87,389.4486476,
88,390.1898574,
89,390.4156105,
90,389.7747029,
91,390.0347567,
92,389.9169054,
93,389.8452885,
94,389.54874,
95,389.7972035,
96,390.8691363,
97,391.0702087,
98,391.0214535,
99,391.536173,
100,391.8266308,
101,392.7791378,
102,392.2853259,
103,392.8495971,
104,393.1412854,
105,393.6832909,
106,393.6534639,
107,393.8899288,
108,394.7559523,
109,394.9299234,
110,394.7229558,
111,395.3077123,
112,395.9369085,
113,396.4613731,
114,396.2820475,
115,397.0226167,
116,397.4295655,
117,397.5984919,
118,398.1272255,
119,398.5986382,
120,397.7859244,
121,397.9424935,
122,397.5965022,
123,397.0921505,
124,396.8094896,
125,396.0225093,
126,396.4578079,
127,396.3969479,
128,396.9222785,
129,397.2997873,
130,397.8979822,
131,398.8530071,
132,399.3849403,
133,399.1146461,
134,399.0889702,
135,399.4576994,
136,400.0571372,
137,399.5959493,
138,399.4432244,
139,399.2814674,
140,399.592941,
141,398.9454245,
142,398.2241647,
143,398.0705499,
144,397.5902162,
145,397.5275395,
146,397.7154268,
147,397.435209,
148,397.7070974,
149,397.7198759,
150,397.294733,
151,397.9524671,
152,398.136862,
153,397.7821593,
154,398.0928475,
155,398.4520834,
156,398.6255483,
157,398.872726,
158,398.7355376,
159,399.5273342,
160,399.5949533,
161,399.4211457,
162,399.1368245,
163,399.265738,
164,399.8234016,
165,399.1583871,
166,398.8739622,
167,399.0112197,
168,400.2457596,
169,399.9554158,
170,400.2195076,
171,400.5184916,
172,401.3845177,
173,401.6834045,
174,401.2193963,
175,401.6571279,
176,401.806647,
177,402.1809368,
178,401.5655989,
179,400.3281033,
180,400.763699,
181,400.918421,
182,399.8223304,
183,399.0228624,
184,399.0252952,
185,399.9462007,
186,399.5374011,
187,400.0399855,
188,399.7041387,
